0.126443,-0.215464,0.0427063,0.00631042,-1.14033e-05,0.010214,0.999928
0.370541,-0.237853,-0.0185241,0.00458495,0.000677712,0.0138997,0.999893
0.623963,-0.233939,-0.0206263,0.00876593,-0.000216668,0.00624177,0.999942
0.903066,-0.224078,-0.00266242,0.00466803,-0.00306325,0.0041842,0.999976
1.18087,-0.214576,-0.00561285,0.0029495,-0.00330359,0.00417881,0.999981
1.45275,-0.208312,-0.00156952,0.00615665,-0.00801306,0.00172772,0.999947
1.71016,-0.204378,0.00988585,0.00710292,-0.0105266,0.00202692,0.999917
1.96158,-0.196139,0.0145678,0.00315678,-0.0105241,0.00471836,0.999929
2.2147,-0.191815,0.0248585,0.00871113,-0.0124445,0.00880345,0.999846
2.47078,-0.181405,0.0337387,0.0102691,-0.0118924,0.00884159,0.999837
2.75608,-0.163339,0.035682,0.00744605,-0.00858446,0.0128482,0.999853
3.01515,-0.146613,0.0363191,0.00412083,-0.00564068,0.0176296,0.99982
3.27931,-0.131976,0.0400735,0.00486712,-0.00232543,0.015152,0.999871
3.54668,-0.120399,0.0424052,0.00470695,-0.00590617,0.0120345,0.999899
3.80528,-0.107967,0.0422641,0.00578722,-0.00603992,0.0186284,0.999791
4.06407,-0.0966138,0.041523,0.0103161,-0.00499982,0.0181637,0.999769
4.34182,-0.0809846,0.0429198,0.0101129,-0.00884115,0.0175752,0.999755
4.60657,-0.0576801,0.0413663,0.00604477,-0.0144601,0.0203748,0.99967
4.86793,-0.0425431,0.0413253,0.00801461,-0.0106368,0.02217,0.999665
5.13772,-0.025159,0.0451826,0.0103509,-0.00930969,0.0225733,0.999648
5.39006,-0.00870217,0.0417581,0.00956976,-0.0114561,0.0236947,0.999608
5.64136,0.00992092,0.0459231,0.00650542,-0.00468042,0.0227046,0.99971
5.89383,0.0267708,0.051824,0.00995087,-0.00370275,0.0228661,0.999682
6.15911,0.0438974,0.0530055,0.00972214,-0.00735128,0.0237426,0.999644
