0.0198895,0.318573,0.16513,-0.00708442,0.00832194,-0.139684,0.990136
0.185937,0.203322,0.115761,-0.0114005,0.00707647,-0.163724,0.986415
0.431223,0.251977,0.123525,-0.00274461,0.002042,-0.124836,0.992172
0.676735,0.199339,0.132273,-0.00384617,-0.000979971,-0.112359,0.99366
0.946222,0.152991,0.124499,-0.00576419,-0.000367744,-0.113193,0.993556
1.20503,0.117925,0.115489,-0.00326291,-0.0016922,-0.0635183,0.997974
1.45881,0.109713,0.111252,-0.00562987,-0.00564248,-0.0142322,0.999867
1.7165,0.121387,0.104846,-0.014119,0.000718848,-0.00555967,0.999885
1.97351,0.130049,0.112442,-0.0142221,-0.00260212,-0.0013465,0.999895
2.24149,0.139308,0.109411,-0.00915343,-0.00664755,-0.00028979,0.999936
2.5132,0.153699,0.0937039,-0.0169294,0.00719438,-0.0076989,0.999801
2.77373,0.163295,0.0841444,-0.0181756,0.00724546,-0.0023966,0.999806
3.03201,0.166444,0.0911825,-0.012486,0.00142486,-0.00371156,0.999914
3.29671,0.172893,0.0929516,-0.00854988,0.00210104,-0.00287295,0.999957
3.58221,0.182217,0.0902958,-0.00738654,0.00514222,-0.0022055,0.999957
3.8392,0.194587,0.0781848,-0.00738442,0.00550551,-0.00324193,0.999952
4.10072,0.200378,0.0798161,-0.00376454,-0.00188055,-0.00499477,0.999979
4.40091,0.213968,0.0838917,-0.00823886,-0.00389653,-0.00464991,0.999948
4.65452,0.230676,0.0706972,-0.0185769,0.000995529,-0.00670811,0.999804
4.91969,0.232245,0.080452,-0.0110213,-0.00415326,-0.00504789,0.999918
5.17388,0.241405,0.0727529,-0.0135327,-0.00846022,-0.00870003,0.999835
5.45579,0.245721,0.0804403,-0.013503,-0.0058521,-0.00553186,0.999876
5.72127,0.264063,0.0745193,-0.0122743,-0.00541685,0.0215268,0.999678
5.98076,0.288818,0.0590635,-0.0139668,0.00690964,0.0300964,0.999426
6.25726,0.320555,0.0542194,-0.0130961,0.0066688,0.0314845,0.999396
6.54519,0.345232,0.0451826,-0.0117855,0.00669276,0.0335006,0.999347
6.80314,0.365336,0.0548537,-0.00498027,-0.000283887,0.032758,0.999451
7.05351,0.396805,0.0452776,-0.0121617,0.00166033,0.0297059,0.999483
7.32742,0.419795,0.0468015,-0.00875122,0.00716445,0.0324552,0.999409
7.58166,0.440966,0.0496437,-0.00678125,0.00859957,0.0330837,0.999393
7.84851,0.473038,0.0315031,-0.00933621,0.00599036,0.029934,0.99949
8.09919,0.499629,0.0269518,-0.014724,0.00603176,0.0301948,0.999417
8.34801,0.524154,0.027477,-0.0109906,0.0043961,0.0301414,0.999476
8.60612,0.550163,0.0177684,-0.00592187,0.00206143,0.0302677,0.999522
8.88162,0.580441,0.0103592,-0.0111592,0.00233149,0.0298925,0.999488
9.15394,0.606455,0.00534033,-0.00795332,0.00645882,0.0347808,0.999342
9.40333,0.627908,-0.0064288,-0.00287785,0.0152032,0.035823,0.999238
9.66674,0.655413,-0.00339351,-0.00322645,0.00880065,0.0308487,0.99948
9.93382,0.688032,-0.0235843,-0.00315722,0.0104095,0.0324374,0.999415
10.2398,0.714906,-0.0309452,0.00466474,0.00266154,0.0317528,0.999481
10.4961,0.756826,-0.0427757,0.0017856,-0.00169318,0.0591487,0.998246
10.7622,0.802265,-0.0374798,-0.000216013,0.0015945,0.0664963,0.997785
11.0262,0.856279,-0.051351,-0.000359027,0.000210407,0.0690425,0.997614
11.2761,0.899849,-0.0504178,0.00263866,-0.00215432,0.069438,0.99758
11.5364,0.940827,-0.0589181,0.0042739,0.00669172,0.0751011,0.997144
11.799,0.988013,-0.0652587,0.00617432,0.013122,0.0681091,0.997572
12.0547,1.03866,-0.060477,0.00322201,0.000769682,0.066648,0.997771
12.3274,1.09152,-0.0639282,-0.00231339,-0.00136723,0.0654888,0.99785
12.5888,1.14113,-0.070384,-0.00343612,-0.00175798,0.0660475,0.997809
12.8593,1.18547,-0.0666097,-0.00699733,-0.00374746,0.0649315,0.997858
13.1287,1.23193,-0.06851,-0.0071811,-0.00223707,0.0647422,0.997874
13.3824,1.27172,-0.068668,-0.00679015,-0.00190024,0.0653091,0.99784
13.6474,1.31568,-0.0709965,-0.00355839,-0.000511159,0.0662247,0.997798
13.9072,1.36732,-0.0751158,-0.00237326,0.001928,0.0639521,0.997948
